City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
364,usogorsk,63.4106,48.6872,15.66,92,86,2.62,RU,1690512659
365,saldanha,-33.0117,17.9442,6.03,84,0,3.66,ZA,1690512659
366,pacific grove,36.6177,-121.9166,19.66,81,0,4.12,US,1690512606
367,sherbakul',54.6316,72.3963,21.65,60,45,2.24,RU,1690512659
368,dakhla,23.6848,-15.958,19.55,90,1,10.04,EH,1690512659
369,sergiyev posad,56.3,38.1333,19.67,92,95,1.72,RU,1690512659
370,derzhavinsk,51.1,66.3167,25.44,43,24,3.05,KZ,1690512659
371,dalandzadgad,43.5708,104.425,31.29,16,2,4.33,MN,1690512659
372,flying fish cove,-10.4217,105.6791,25.82,83,100,6.69,CX,1690512660
373,pariaman,-0.619,100.12,30.03,72,100,1.12,ID,1690512660
374,la rinconada,37.4873,-5.9826,20.03,86,0,2.06,ES,1690512660
375,christchurch,-43.5333,172.6333,12.4,70,40,1.54,NZ,1690512006
376,onega,63.9061,38.1404,14.2,83,93,2.28,RU,1690512660
377,san pedro pochutla,15.7333,-96.4667,23.68,89,79,2.13,MX,1690512660
378,ivdel',60.6911,60.4206,19.58,84,37,4.07,RU,1690512660
379,novo oriente,-5.5344,-40.7742,21.97,49,9,1.8,BR,1690512660
380,sao joao da barra,-21.6403,-41.0511,22.01,86,0,7.31,BR,1690512660
381,kars,40.602,43.095,13.25,88,20,0.0,TR,1690512660
382,kiunga,-6.1219,141.2906,23.59,96,100,1.53,PG,1690512661
383,thief river falls,48.1191,-96.1812,21.96,78,0,3.09,US,1690512428
384,lompoc,34.6391,-120.4579,23.08,81,0,6.17,US,1690512661
385,lautoka,-17.6167,177.4667,25.92,53,75,5.14,FJ,1690512642
386,shalqar,47.8333,59.6,28.64,35,0,4.22,KZ,1690512661
387,kuanda,56.3161,116.0806,22.69,69,100,0.99,RU,1690512661
388,severo-yeniseyskiy,60.3725,93.0408,17.42,82,100,0.61,RU,1690512661
389,kotido,2.9806,34.1331,19.43,76,35,3.03,UG,1690512661
390,machina,13.1364,10.0492,27.72,57,89,5.6,NG,1690512661
391,santa flavia,38.085,13.5351,24.12,66,0,1.65,IT,1690512661
392,xining,36.6167,101.7667,19.95,50,0,0.56,CN,1690512662
393,lubang,13.8584,120.124,28.26,83,100,12.92,PH,1690512662
394,upper grand lagoon,30.1633,-85.7408,29.44,80,20,2.57,US,1690512662
395,carbonear,47.7332,-53.2148,19.58,93,45,5.79,CA,1690512662
396,tual,-5.6667,132.75,26.26,81,65,8.22,ID,1690512662
397,kayyerkan,69.3786,87.7439,27.39,41,5,4.8,RU,1690512662
398,banjar,-8.19,114.9675,28.36,58,94,1.03,ID,1690512662
399,chust,41.0094,71.2287,27.66,20,37,2.22,UZ,1690512662
400,mount isa,-20.7333,139.5,27.87,39,20,2.57,AU,1690512663
401,nagqu,31.5,92.0,9.35,65,91,1.9,CN,1690512663
402,andijon,40.7821,72.3442,32.6,19,17,3.49,UZ,1690512663
403,dom pedrito,-30.9828,-54.6731,9.35,81,89,2.59,BR,1690512537
404,alofi,-19.0595,-169.9187,22.94,83,100,2.06,NU,1690512663
405,remire-montjoly,4.9167,-52.2667,25.02,94,100,0.0,GF,1690512663
406,starokucherganovka,46.3248,47.9555,22.96,83,0,4.0,RU,1690512663
407,smithers,54.7804,-127.1743,18.18,68,75,1.03,CA,1690512664
408,princeville,45.7668,-61.2985,21.86,94,100,3.6,CA,1690512664
409,kostanay,53.1667,63.5833,23.16,68,0,3.0,KZ,1690512664
410,nema,57.5067,50.5011,18.93,80,70,1.56,RU,1690512664
411,sao raimundo nonato,-9.0153,-42.6994,22.35,71,79,1.61,BR,1690512664
412,merowe,18.4833,31.8167,32.18,37,6,3.39,SD,1690512664
413,yuzhno-kurilsk,44.0306,145.8556,23.08,76,52,1.93,RU,1690512664
414,rawai,7.7797,98.3253,31.1,70,86,7.63,TH,1690512664
415,petrov val,50.1434,45.2096,24.36,47,0,2.48,RU,1690512665
416,lincoln,40.8,-96.667,31.74,58,0,5.14,US,1690512474
417,sawankhalok,17.316,99.8319,29.94,70,40,1.03,TH,1690512665
418,ta`u,-14.2336,-169.5144,26.31,73,100,6.72,AS,1690512665
419,usinsk,65.9939,57.5281,17.97,76,77,2.46,RU,1690512665
420,margate,51.3813,1.3862,17.39,94,90,1.79,GB,1690512386
421,oranjestad,12.524,-70.027,28.97,87,20,8.23,AW,1690512665
422,hirara,24.8,125.2833,30.92,79,75,12.35,JP,1690512665
423,radomsko,51.0671,19.4448,15.03,78,100,6.62,PL,1690512665
424,sitka,57.0531,-135.33,18.94,68,40,8.23,US,1690512666
425,rouissat,31.9243,5.3502,35.04,17,0,5.14,DZ,1690512666
426,yaren,-0.5472,166.916,28.55,76,95,4.09,NR,1690512666
427,mashhad,36.297,59.6062,26.08,38,0,0.0,IR,1690512666
428,chebba,35.2372,11.115,26.22,71,0,4.37,TN,1690512666
429,fort mcmurray,56.7268,-111.381,14.77,82,75,4.12,CA,1690512666
430,binghamton,42.0987,-75.918,23.25,92,1,0.78,US,1690512612
431,el bauga,18.262,33.9081,31.54,40,5,4.48,SD,1690512667
432,lagoa,39.05,-27.9833,22.58,94,3,5.66,PT,1690512667
433,ipueiras,-7.0333,-40.45,20.92,55,0,3.31,BR,1690512667
434,callao,-12.0667,-77.15,20.16,77,0,5.14,PE,1690512667
435,diamantino,-14.4086,-56.4461,22.26,39,4,1.58,BR,1690512416
436,santa cruz,-17.8,-63.1667,16.7,94,40,1.54,BO,1690512316
437,santa eularia des riu,38.9846,1.5341,25.57,86,20,2.06,ES,1690512668
438,leticia,-4.2153,-69.9406,25.03,94,0,0.0,CO,1690512668
439,ad dabbah,18.05,30.95,31.85,36,7,4.49,SD,1690512668
440,entebbe,0.0644,32.4469,21.06,69,99,1.32,UG,1690512668
441,marshalltown,42.0494,-92.908,29.13,87,0,3.6,US,1690512668
442,barra de santo antonio,-9.4047,-35.5072,22.6,87,80,4.57,BR,1690512668
443,leh,34.1667,77.5833,17.19,54,25,2.44,IN,1690512668
444,nelson bay,-32.7167,152.15,22.83,53,4,1.34,AU,1690512669
445,carutapera,-1.195,-46.02,25.36,84,21,3.54,BR,1690512669
446,sunne,59.8376,13.143,9.23,97,21,1.69,SE,1690512669
447,ust-tsilma,65.441,52.1498,16.58,92,87,2.07,RU,1690512669
448,fada,9.5667,8.3,19.87,96,100,0.91,NG,1690512669
449,sisophon,13.5859,102.9737,30.96,61,96,7.82,KH,1690512669
450,buala,-8.145,159.5921,27.07,86,99,3.17,SB,1690512669
451,tarabha,20.7333,83.65,29.71,75,75,2.27,IN,1690512669
452,aitape,-3.1374,142.3475,29.53,66,66,2.22,PG,1690512670
453,chandler,33.3062,-111.8412,43.04,21,0,4.63,US,1690512101
454,lastoursville,-0.8143,12.7287,22.79,88,14,1.07,GA,1690512670
455,hammerfest,70.6634,23.6821,9.25,93,100,1.54,NO,1690512581
456,paita,-5.0892,-81.1144,22.07,82,3,6.21,PE,1690512670
457,the pas,53.8251,-101.2541,14.01,67,75,3.6,CA,1690512670
458,trenggalek,-8.05,111.7167,26.04,63,69,3.77,ID,1690512670
459,fuyuan,46.4333,127.0833,25.69,84,100,5.05,CN,1690512671
460,tangalle,6.024,80.7911,29.09,73,30,5.54,LK,1690512671
461,tofol,5.3248,163.0078,25.88,94,100,4.63,FM,1690512671
462,port-cartier,50.0334,-66.8654,19.82,67,16,2.8,CA,1690512671
463,wayne,42.2506,-83.2833,25.57,86,40,2.06,US,1690512600
464,puerto colombia,10.9878,-74.9547,28.05,88,97,4.05,CO,1690512671
465,sal rei,16.1833,-22.9167,24.48,83,26,7.54,CV,1690512672
466,sirte,31.2089,16.5887,26.04,73,0,4.06,LY,1690512672
467,springfield,37.2153,-93.2982,30.62,60,0,3.6,US,1690512567
468,mandera,3.9366,41.867,24.26,60,84,7.26,KE,1690512672
469,tacna,-18.0056,-70.2483,14.5,77,100,1.03,PE,1690512465
470,new hamburg,43.3834,-80.6997,21.82,90,5,3.16,CA,1690512587
471,mozarlandia,-14.7447,-50.5706,24.21,30,56,2.61,BR,1690512672
472,madzhalis,42.1217,47.8333,24.63,48,0,2.21,RU,1690512672
473,kuvshinovo,57.0295,34.1725,15.62,99,100,2.72,RU,1690512673
474,nizhneangarsk,55.7833,109.55,12.65,95,99,0.96,RU,1690512673
475,inhambane,-23.865,35.3833,18.01,79,2,2.22,MZ,1690512673
476,calbuco,-41.768,-73.1273,10.56,91,100,5.99,CL,1690512673
477,chui,-33.6971,-53.4616,9.33,80,100,1.1,UY,1690512673
478,greenwood,34.1668,-82.1165,28.68,73,0,2.06,US,1690512406
479,ahar,38.4774,47.0699,22.17,52,3,0.28,IR,1690512673
480,thal,35.4791,72.2439,21.7,66,76,1.83,PK,1690512673
481,kattivakkam,13.2167,80.3167,30.05,71,27,8.25,IN,1690512674
482,dikili,39.071,26.8902,21.9,59,0,3.43,TR,1690512674
483,tanumah,27.1,44.1333,30.03,15,36,0.78,SA,1690512674
484,kavaratti,10.5669,72.642,28.23,77,87,6.05,IN,1690512674
485,chuhar jamali,24.3895,67.9923,29.14,72,99,8.07,PK,1690512674
486,san fernando de apure,7.8878,-67.4724,24.04,95,29,1.09,VE,1690512618
487,nadym,65.5333,72.5167,21.56,67,83,2.13,RU,1690512674
488,karor,31.2274,70.9492,33.67,56,3,3.08,PK,1690512674
489,barakani,-12.1356,44.4317,24.43,74,50,6.7,KM,1690512675
490,rosoman,41.5161,21.9497,13.58,62,0,0.67,MK,1690512675
491,conde,-7.2597,-34.9075,23.7,94,75,4.12,BR,1690512412
492,kongoussi,13.3258,-1.5347,28.44,63,100,5.38,BF,1690512675
493,kerikeri,-35.2268,173.9474,13.77,53,10,3.8,NZ,1690512675
494,ca mau,9.1769,105.15,30.36,69,90,6.79,VN,1690512676
495,cidade velha,14.9167,-23.6167,26.26,73,40,5.14,CV,1690512676
496,huilong,31.8111,121.655,28.29,90,100,8.67,CN,1690512676
497,uryupinsk,50.8047,42.0138,21.31,56,10,3.6,RU,1690512676
498,taro,-8.3862,115.28,23.0,72,83,1.61,ID,1690512676
499,big spring,32.2504,-101.4787,33.46,26,0,3.6,US,1690512476
500,chivhu,-19.0211,30.8922,9.02,72,0,1.87,ZW,1690512676
501,tucuma,-0.1833,-50.05,25.36,86,18,3.37,BR,1690512676
502,slantsy,59.1182,28.0914,13.83,80,100,1.62,RU,1690512677
503,bikenibeu village,1.3673,173.1241,30.98,74,40,2.06,KI,1690512677
504,san antonio de pale,-1.4014,5.6325,22.94,88,100,6.91,GQ,1690512677
505,yanbu,24.0891,38.0637,31.02,40,0,3.6,SA,1690512677
506,sakaiminato,35.55,133.2333,32.99,66,40,2.57,JP,1690512677
507,yung shue wan,22.2333,114.1167,34.33,68,100,3.43,HK,1690512677
508,ghadamis,30.1337,9.5007,32.66,19,0,4.62,LY,1690512677
509,dompu,-8.5356,118.4622,29.09,51,63,2.91,ID,1690512678
510,mont-laurier,46.5501,-75.4993,20.79,95,2,1.08,CA,1690512678
511,yeraliyev,43.2,51.65,27.52,50,0,1.35,KZ,1690512678
512,i-n-salah,27.1935,2.4607,35.79,8,1,4.14,DZ,1690512678
513,senador jose porfirio,-2.5908,-51.9542,26.36,67,97,1.3,BR,1690512678
514,sola,-13.8833,167.55,24.77,77,99,12.6,VU,1690512678
515,uvinza,-5.1036,30.3911,16.96,48,23,0.88,TZ,1690512678
516,batesville,35.7698,-91.641,31.23,64,0,0.45,US,1690512454
517,manismata,-2.4667,111.0333,29.79,55,100,2.98,ID,1690512679
518,nieuw amsterdam,5.8833,-55.0833,26.68,85,42,4.29,SR,1690512679
519,xilin hot,43.9667,116.0333,27.35,42,72,4.24,CN,1690512679
520,howrah,22.5892,88.3103,30.0,84,75,4.63,IN,1690512679
521,macapa,0.0389,-51.0664,24.99,100,0,1.03,BR,1690512679
522,kol'chugino,56.3,39.3833,19.14,82,98,3.35,RU,1690512679
523,savanna-la-mar,18.219,-78.1332,27.97,82,78,2.15,JM,1690512679
524,lushun,38.8,121.2667,30.12,85,16,3.32,CN,1690512680
525,mukalla,14.5425,49.1242,28.39,77,70,1.65,YE,1690512680
526,danville,36.586,-79.395,28.76,76,0,1.54,US,1690512352
527,jiaxing,30.7522,120.75,26.07,94,100,7.85,CN,1690512680
528,robertsport,6.7533,-11.3686,25.41,87,100,3.22,LR,1690512680
529,san andres,12.5847,-81.7006,27.01,94,20,6.17,CO,1690512680
530,ambo,-10.1308,-76.2047,15.32,89,90,0.86,PE,1690512680
531,anna regina,7.2644,-58.5077,26.89,82,4,3.45,GY,1690512681
532,igarka,67.4667,86.5833,24.41,59,34,5.38,RU,1690512681
533,mahibadhoo,3.7833,72.9667,28.09,71,35,1.51,MV,1690512681
534,machali,-34.1833,-70.6667,11.45,55,100,1.64,CL,1690512681
535,iiyama,36.85,138.3667,34.53,50,8,1.49,JP,1690512681
536,cayambe,0.05,-78.1333,10.59,85,56,2.93,EC,1690512681
537,aberdeen,57.1437,-2.0981,15.36,100,100,1.03,GB,1690512525
538,huanggang,23.677,116.9996,31.94,80,100,3.21,CN,1690512682
539,fort st. john,56.2499,-120.8529,19.94,56,40,3.6,CA,1690512520
540,oliver,49.1831,-119.5524,27.95,28,96,2.57,CA,1690512682
541,fremont,37.5483,-121.9886,24.98,65,0,5.14,US,1690512297
542,kenai,60.5544,-151.2583,17.05,79,100,5.14,US,1690512682
543,preobrazheniye,42.9019,133.9064,26.19,71,99,4.13,RU,1690512682
544,ghormach,35.7306,63.7826,31.37,22,1,2.2,AF,1690512682
545,amasra,41.7463,32.3863,19.03,77,72,5.07,TR,1690512682
546,korla,41.7597,86.1469,35.02,17,61,1.72,CN,1690512682
547,colonia,50.9333,6.95,18.27,90,100,3.6,DE,1690512664
548,eagle pass,28.7091,-100.4995,34.47,32,10,3.82,US,1690512683
549,abinsk,44.8726,38.1611,22.93,80,99,5.04,RU,1690512683
550,kodiak,57.79,-152.4072,11.73,94,100,6.17,US,1690512683
551,estevan,49.1334,-102.9842,23.11,43,0,4.12,CA,1690512326
552,pyrgos,37.6751,21.441,23.89,63,0,1.54,GR,1690512157
553,gandajika,-6.75,23.95,19.07,43,2,1.67,CD,1690512683
554,slyudyanka,51.6594,103.7061,22.95,57,86,1.23,RU,1690512683
555,minas novas,-17.2186,-42.5903,15.61,76,50,1.14,BR,1690512684
556,blagoveshchensk,50.2667,127.5333,24.34,73,40,3.0,RU,1690512599
557,khorinsk,52.1657,109.7726,16.01,94,100,0.95,RU,1690512684
558,bozoum,6.3193,16.3799,20.44,95,99,1.34,CF,1690512684
559,la'ie,21.6477,-157.9253,30.98,69,30,6.35,US,1690512684
560,boende,-0.2167,20.8667,24.2,76,100,1.11,CD,1690512684
561,carira,-10.3608,-37.7011,18.28,97,30,1.99,BR,1690512684
562,lorengau,-2.0226,147.2712,28.85,72,42,3.28,PG,1690512684
563,novyy urgal,51.0736,132.5642,22.99,78,100,2.1,RU,1690512685
564,miles city,46.4083,-105.8406,31.54,20,0,3.6,US,1690512685
565,san isidro de curuguaty,-24.5167,-55.7,16.68,97,66,1.5,PY,1690512685
566,fauske,67.2588,15.3918,13.76,88,26,0.77,NO,1690512685
567,kuala terengganu,5.3302,103.1408,28.97,89,20,1.54,MY,1690512685
568,uribia,11.7139,-72.266,28.06,73,47,7.88,CO,1690512685
569,inarajan village,13.2736,144.7484,28.55,93,100,2.25,GU,1690512394
570,haiku-pauwela,20.9219,-156.3051,28.01,63,40,10.8,US,1690512686
571,juneau,58.3019,-134.4197,21.0,100,75,3.6,US,1690512615
572,kristianstad,56.0313,14.1524,9.08,100,40,1.54,SE,1690512686
573,porto novo,6.4965,2.6036,24.37,90,100,3.36,BJ,1690512686
574,aimores,-19.4958,-41.0639,19.73,92,0,1.42,BR,1690512686
575,corfu,39.62,19.9197,21.88,49,0,1.03,GR,1690512686
576,gaiman,-43.2897,-65.4929,3.81,89,21,0.63,AR,1690512686
577,aioun,16.6614,-9.6149,32.2,43,43,4.49,MR,1690512686
578,yakeshi,49.2833,120.7333,24.93,55,35,4.92,CN,1690512687
579,arroyo,41.6096,-4.7969,18.41,76,0,1.54,ES,1690512687
580,beira,-19.8436,34.8389,17.05,93,0,1.91,MZ,1690512687
581,zouerate,22.7187,-12.4521,26.89,32,6,6.53,MR,1690512687
582,novoul'yanovsk,54.1496,48.3891,19.75,60,12,1.32,RU,1690512687
583,solnechnyy,50.7214,136.6319,26.45,67,96,2.57,RU,1690512687
584,nova vicosa,-17.8919,-39.3719,21.74,82,21,3.33,BR,1690512615
585,mae ramat,16.984,98.5166,26.18,84,100,2.22,TH,1690512688
586,kalymnos,36.95,26.9833,25.74,61,0,8.75,GR,1690512688
587,ambad,19.6167,75.8,22.62,92,100,7.88,IN,1690512688
588,kodinsk,58.6881,99.1844,25.92,49,54,1.05,RU,1690512688
589,severnoye,56.3491,78.3619,20.11,77,1,1.77,RU,1690512688
590,lionel town,17.8101,-77.2406,29.94,76,99,5.37,JM,1690512688
591,bel ombre,-4.6167,55.4167,25.91,78,40,5.66,SC,1690512688
592,sanford,28.8006,-81.2731,27.16,92,75,3.09,US,1690512515
593,aden,12.7794,45.0367,29.41,80,100,2.66,YE,1690512532
594,zuunmod,47.7069,106.9528,17.57,48,35,1.91,MN,1690512689
595,paracuru,-3.41,-39.0306,26.73,84,31,4.64,BR,1690512689
596,luwuk,-0.9516,122.7875,28.63,70,88,3.55,ID,1690512689
597,dazhou,31.2159,107.5009,23.35,96,100,1.4,CN,1690512689
